年份, 年底人口數,土地面積,人口密度,地區,縣市
106,"3,246 ",278.7960 ,12 ,    霧臺鄉　,屏  東  縣　
105,"3,285 ",278.7960 ,12 ,    霧臺鄉　,屏  東  縣　
104,"3,329 ",278.7960 ,12 ,    霧臺鄉　,屏  東  縣　
113,"6,696 ",78.7008 ,85 ,    瑪家鄉　,屏  東  縣　
112,"6,749 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
111,"6,796 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
110,"6,706 ",78.7008 ,85 ,    瑪家鄉　,屏  東  縣　
109,"6,768 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
108,"6,787 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
107,"6,829 ",78.7008 ,87 ,    瑪家鄉　,屏  東  縣　
106,"6,746 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
105,"6,773 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
104,"6,769 ",78.7008 ,86 ,    瑪家鄉　,屏  東  縣　
113,"5,259 ",118.6266 ,44 ,    泰武鄉　,屏  東  縣　
112,"5,291 ",118.6266 ,45 ,    泰武鄉　,屏  東  縣　
111,"5,338 ",118.6266 ,45 ,    泰武鄉　,屏  東  縣　
110,"5,360 ",118.6266 ,45 ,    泰武鄉　,屏  東  縣　
109,"5,351 ",118.6266 ,45 ,    泰武鄉　,屏  東  縣　
108,"5,408 ",118.6266 ,46 ,    泰武鄉　,屏  東  縣　
107,"5,392 ",118.6266 ,45 ,    泰武鄉　,屏  東  縣　
106,"5,271 ",118.6266 ,44 ,    泰武鄉　,屏  東  縣　
105,"5,262 ",118.6266 ,44 ,    泰武鄉　,屏  東  縣　
104,"5,217 ",118.6266 ,44 ,    泰武鄉　,屏  東  縣　
113,"7,355 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
112,"7,390 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
111,"7,423 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
110,"7,397 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
109,"7,448 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
108,"7,427 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
107,"7,433 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
106,"7,465 ",167.7756 ,44 ,    來義鄉　,屏  東  縣　
105,"7,494 ",167.7756 ,45 ,    來義鄉　,屏  東  縣　
104,"7,570 ",167.7756 ,45 ,    來義鄉　,屏  東  縣　
113,"4,860 ",160.0010 ,30 ,    春日鄉　,屏  東  縣　
112,"4,874 ",160.0010 ,30 ,    春日鄉　,屏  東  縣　
111,"4,889 ",160.0010 ,31 ,    春日鄉　,屏  東  縣　
110,"4,930 ",160.0010 ,31 ,    春日鄉　,屏  東  縣　
109,"4,947 ",160.0010 ,31 ,    春日鄉　,屏  東  縣　
108,"4,944 ",160.0010 ,31 ,    春日鄉　,屏  東  縣　
107,"4,909 ",160.0010 ,31 ,    春日鄉　,屏  東  縣　
106,"4,867 ",160.0010 ,30 ,    春日鄉　,屏  東  縣　
105,"4,855 ",160.0010 ,30 ,    春日鄉　,屏  東  縣　
104,"4,806 ",160.0010 ,30 ,    春日鄉　,屏  東  縣　
113,"4,905 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
112,"4,777 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
111,"4,891 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
110,"4,888 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
109,"4,839 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
108,"4,912 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
107,"4,954 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
106,"4,806 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
105,"4,827 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
104,"4,806 ",301.0018 ,16 ,    獅子鄉　,屏  東  縣　
113,"4,707 ",181.8366 ,26 ,    牡丹鄉　,屏  東  縣　
112,"4,756 ",181.8366 ,26 ,    牡丹鄉　,屏  東  縣　
111,"4,866 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
110,"4,849 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
109,"4,865 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
108,"4,867 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
107,"4,981 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
106,"4,926 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
105,"4,853 ",181.8366 ,27 ,    牡丹鄉　,屏  東  縣　
104,"4,767 ",181.8366 ,26 ,    牡丹鄉　,屏  東  縣　
113,"103,115 ",109.7691 ,939 ,　臺東市　,臺  東  縣　
112,"103,281 ",109.7691 ,941 ,　臺東市　,臺  東  縣　
111,"103,252 ",109.7691 ,941 ,　臺東市　,臺  東  縣　
110,"103,943 ",109.7691 ,947 ,　臺東市　,臺  東  縣　
109,"104,803 ",109.7691 ,955 ,　臺東市　,臺  東  縣　
108,"105,202 ",109.7691 ,958 ,　臺東市　,臺  東  縣　
107,"105,573 ",109.7691 ,962 ,　臺東市　,臺  東  縣　
106,"105,960 ",109.7691 ,965 ,　臺東市　,臺  東  縣　
105,"106,368 ",109.7691 ,969 ,　臺東市　,臺  東  縣　
104,"106,759 ",109.7691 ,973 ,　臺東市　,臺  東  縣　
113,"12,926 ",143.9939 ,90 ,　成功鎮　,臺  東  縣　
112,"13,078 ",143.9939 ,91 ,　成功鎮　,臺  東  縣　
111,"13,212 ",143.9939 ,92 ,　成功鎮　,臺  東  縣　
110,"13,330 ",143.9939 ,93 ,　成功鎮　,臺  東  縣　
109,"13,505 ",143.9939 ,94 ,　成功鎮　,臺  東  縣　
108,"13,748 ",143.9939 ,95 ,　成功鎮　,臺  東  縣　
107,"14,059 ",143.9939 ,98 ,　成功鎮　,臺  東  縣　
106,"14,238 ",143.9939 ,99 ,　成功鎮　,臺  東  縣　
105,"14,411 ",143.9939 ,100 ,　成功鎮　,臺  東  縣　
104,"14,652 ",143.9939 ,102 ,　成功鎮　,臺  東  縣　
113,"7,954 ",58.7351 ,135 ,　關山鎮　,臺  東  縣　
112,"8,052 ",58.7351 ,137 ,　關山鎮　,臺  東  縣　
111,"8,165 ",58.7351 ,139 ,　關山鎮　,臺  東  縣　
110,"8,274 ",58.7351 ,141 ,　關山鎮　,臺  東  縣　
109,"8,420 ",58.7351 ,143 ,　關山鎮　,臺  東  縣　
108,"8,575 ",58.7351 ,146 ,　關山鎮　,臺  東  縣　
107,"8,703 ",58.7351 ,148 ,　關山鎮　,臺  東  縣　
106,"8,742 ",58.7351 ,149 ,　關山鎮　,臺  東  縣　
105,"8,811 ",58.7351 ,150 ,　關山鎮　,臺  東  縣　
104,"8,923 ",58.7351 ,152 ,　關山鎮　,臺  東  縣　
113,"16,472 ",412.6871 ,40 ,　卑南鄉　,臺  東  縣　
112,"16,601 ",412.6871 ,40 ,　卑南鄉　,臺  東  縣　
111,"16,846 ",412.6871 ,41 ,　卑南鄉　,臺  東  縣　
110,"16,833 ",412.6871 ,41 ,　卑南鄉　,臺  東  縣　
109,"16,961 ",412.6871 ,41 ,　卑南鄉　,臺  東  縣　
108,"17,132 ",412.6871 ,42 ,　卑南鄉　,臺  東  縣　
107,"17,269 ",412.6871 ,42 ,　卑南鄉　,臺  東  縣　
106,"17,399 ",412.6871 ,42 ,　卑南鄉　,臺  東  縣　
105,"17,443 ",412.6871 ,42 ,　卑南鄉　,臺  東  縣　
104,"17,507 ",412.6871 ,42 ,　卑南鄉　,臺  東  縣　
113,"5,465 ",69.1454 ,79 ,　大武鄉　,臺  東  縣　
112,"5,553 ",69.1454 ,80 ,　大武鄉　,臺  東  縣　
111,"5,635 ",69.1454 ,81 ,　大武鄉　,臺  東  縣　
110,"5,635 ",69.1454 ,81 ,　大武鄉　,臺  東  縣　
109,"5,727 ",69.1454 ,83 ,　大武鄉　,臺  東  縣　
108,"5,851 ",69.1454 ,85 ,　大武鄉　,臺  東  縣　
107,"6,046 ",69.1454 ,87 ,　大武鄉　,臺  東  縣　
106,"6,117 ",69.1454 ,88 ,　大武鄉　,臺  東  縣　
105,"6,238 ",69.1454 ,90 ,　大武鄉　,臺  東  縣　
104,"6,324 ",69.1454 ,91 ,　大武鄉　,臺  東  縣　
113,"10,569 ",96.6523 ,109 ,　太麻里鄉,臺  東  縣　
112,"10,679 ",96.6523 ,110 ,　太麻里鄉,臺  東  縣　
111,"10,744 ",96.6523 ,111 ,　太麻里鄉,臺  東  縣　
110,"10,819 ",96.6523 ,112 ,　太麻里鄉,臺  東  縣　
109,"10,925 ",96.6523 ,113 ,　太麻里鄉,臺  東  縣　
108,"10,984 ",96.6523 ,114 ,　太麻里鄉,臺  東  縣　
107,"11,147 ",96.6523 ,115 ,　太麻里鄉,臺  東  縣　
106,"11,163 ",96.6523 ,115 ,　太麻里鄉,臺  東  縣　
105,"11,304 ",96.6523 ,117 ,　太麻里鄉,臺  東  縣　
104,"11,374 ",96.6523 ,118 ,　太麻里鄉,臺  東  縣　
113,"7,822 ",210.1908 ,37 ,　東河鄉　,臺  東  縣　
112,"7,896 ",210.1908 ,38 ,　東河鄉　,臺  東  縣　
111,"8,060 ",210.1908 ,38 ,　東河鄉　,臺  東  縣　
110,"8,106 ",210.1908 ,39 ,　東河鄉　,臺  東  縣　
109,"8,203 ",210.1908 ,39 ,　東河鄉　,臺  東  縣　
108,"8,349 ",210.1908 ,40 ,　東河鄉　,臺  東  縣　
107,"8,479 ",210.1908 ,40 ,　東河鄉　,臺  東  縣　
106,"8,517 ",210.1908 ,41 ,　東河鄉　,臺  東  縣　
105,"8,686 ",210.1908 ,41 ,　東河鄉　,臺  東  縣　
104,"8,847 ",210.1908 ,42 ,　東河鄉　,臺  東  縣　
113,"6,538 ",155.1868 ,42 ,　長濱鄉　,臺  東  縣　
112,"6,649 ",155.1868 ,43 ,　長濱鄉　,臺  東  縣　
111,"6,733 ",155.1868 ,43 ,　長濱鄉　,臺  東  縣　
110,"6,791 ",155.1868 ,44 ,　長濱鄉　,臺  東  縣　
109,"6,926 ",155.1868 ,45 ,　長濱鄉　,臺  東  縣　
108,"7,021 ",155.1868 ,45 ,　長濱鄉　,臺  東  縣　
107,"7,182 ",155.1868 ,46 ,　長濱鄉　,臺  東  縣　
106,"7,260 ",155.1868 ,47 ,　長濱鄉　,臺  東  縣　
105,"7,399 ",155.1868 ,48 ,　長濱鄉　,臺  東  縣　
104,"7,579 ",155.1868 ,49 ,　長濱鄉　,臺  東  縣　
113,"7,047 ",89.6980 ,79 ,　鹿野鄉　,臺  東  縣　
112,"7,193 ",89.6980 ,80 ,　鹿野鄉　,臺  東  縣　
111,"7,314 ",89.6980 ,82 ,　鹿野鄉　,臺  東  縣　
110,"7,482 ",89.6980 ,83 ,　鹿野鄉　,臺  東  縣　
109,"7,601 ",89.6980 ,85 ,　鹿野鄉　,臺  東  縣　
108,"7,744 ",89.6980 ,86 ,　鹿野鄉　,臺  東  縣　
107,"7,875 ",89.6980 ,88 ,　鹿野鄉　,臺  東  縣　
106,"7,951 ",89.6980 ,89 ,　鹿野鄉　,臺  東  縣　
105,"8,018 ",89.6980 ,89 ,　鹿野鄉　,臺  東  縣　
104,"8,107 ",89.6980 ,90 ,　鹿野鄉　,臺  東  縣　
113,"7,696 ",82.6854 ,93 ,　池上鄉　,臺  東  縣　
112,"7,858 ",82.6854 ,95 ,　池上鄉　,臺  東  縣　
111,"7,995 ",82.6854 ,97 ,　池上鄉　,臺  東  縣　
110,"7,976 ",82.6854 ,96 ,　池上鄉　,臺  東  縣　
109,"8,073 ",82.6854 ,98 ,　池上鄉　,臺  東  縣　
108,"8,141 ",82.6854 ,98 ,　池上鄉　,臺  東  縣　
107,"8,199 ",82.6854 ,99 ,　池上鄉　,臺  東  縣　
106,"8,248 ",82.6854 ,100 ,　池上鄉　,臺  東  縣　
105,"8,375 ",82.6854 ,101 ,　池上鄉　,臺  東  縣　
104,"8,488 ",82.6854 ,103 ,　池上鄉　,臺  東  縣　
113,"4,385 ",15.0919 ,291 ,　綠島鄉　,臺  東  縣　
112,"4,373 ",15.0919 ,290 ,　綠島鄉　,臺  東  縣　
111,"4,285 ",15.0919 ,284 ,　綠島鄉　,臺  東  縣　
110,"4,124 ",15.0919 ,273 ,　綠島鄉　,臺  東  縣　
109,"4,026 ",15.0919 ,267 ,　綠島鄉　,臺  東  縣　
108,"4,045 ",15.0919 ,268 ,　綠島鄉　,臺  東  縣　
107,"4,097 ",15.0919 ,271 ,　綠島鄉　,臺  東  縣　
106,"3,926 ",15.0919 ,260 ,　綠島鄉　,臺  東  縣　
105,"3,724 ",15.0919 ,247 ,　綠島鄉　,臺  東  縣　
104,"3,775 ",15.0919 ,250 ,　綠島鄉　,臺  東  縣　
113,"3,557 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
112,"3,567 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
111,"3,630 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
110,"3,591 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
109,"3,549 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
108,"3,540 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
107,"3,628 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
106,"3,551 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
105,"3,523 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
104,"3,575 ",455.8805 ,8 ,    延平鄉　,臺  東  縣　
113,"4,300 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
112,"4,275 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
111,"4,222 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
110,"4,151 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
109,"4,105 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
108,"4,120 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
107,"4,186 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
106,"4,222 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
105,"4,283 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
104,"4,322 ",880.0382 ,5 ,    海端鄉　,臺  東  縣　
113,"3,409 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
112,"3,439 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
111,"3,482 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
110,"3,437 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
109,"3,489 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
108,"3,499 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
107,"3,580 ",306.4454 ,12 ,    達仁鄉　,臺  東  縣　
106,"3,518 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
105,"3,524 ",306.4454 ,11 ,    達仁鄉　,臺  東  縣　
104,"3,589 ",306.4454 ,12 ,    達仁鄉　,臺  東  縣　
113,"3,687 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
112,"3,732 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
111,"3,713 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
110,"3,663 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
109,"3,699 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
108,"3,703 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
107,"3,739 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
106,"3,653 ",380.6635 ,10 ,    金峰鄉　,臺  東  縣　
105,"3,612 ",380.6635 ,9 ,    金峰鄉　,臺  東  縣　
104,"3,586 ",380.6635 ,9 ,    金峰鄉　,臺  東  縣　
113,"5,277 ",48.3892 ,109 ,    蘭嶼鄉　,臺  東  縣　
112,"5,318 ",48.3892 ,110 ,    蘭嶼鄉　,臺  東  縣　
111,"5,263 ",48.3892 ,109 ,    蘭嶼鄉　,臺  東  縣　
110,"5,231 ",48.3892 ,108 ,    蘭嶼鄉　,臺  東  縣　
109,"5,249 ",48.3892 ,108 ,    蘭嶼鄉　,臺  東  縣　
108,"5,127 ",48.3892 ,106 ,    蘭嶼鄉　,臺  東  縣　
107,"5,157 ",48.3892 ,107 ,    蘭嶼鄉　,臺  東  縣　
106,"5,075 ",48.3892 ,105 ,    蘭嶼鄉　,臺  東  縣　
105,"5,083 ",48.3892 ,105 ,    蘭嶼鄉　,臺  東  縣　
104,"5,045 ",48.3892 ,104 ,    蘭嶼鄉　,臺  東  縣　
113,"98,324 ",29.4095 ,"3,343 ",　花蓮市　,花  蓮  縣　
112,"99,043 ",29.4095 ,"3,368 ",　花蓮市　,花  蓮  縣　
111,"99,558 ",29.4095 ,"3,385 ",　花蓮市　,花  蓮  縣　
110,"100,955 ",29.4095 ,"3,433 ",　花蓮市　,花  蓮  縣　
109,"102,539 ",29.4095 ,"3,487 ",　花蓮市　,花  蓮  縣　
108,"103,404 ",29.4095 ,"3,516 ",　花蓮市　,花  蓮  縣　
107,"103,841 ",29.4095 ,"3,531 ",　花蓮市　,花  蓮  縣　
106,"104,380 ",29.4095 ,"3,549 ",　花蓮市　,花  蓮  縣　
105,"105,034 ",29.4095 ,"3,571 ",　花蓮市　,花  蓮  縣　
104,"105,724 ",29.4095 ,"3,595 ",　花蓮市　,花  蓮  縣　
113,"10,306 ",120.5181 ,86 ,　鳳林鎮　,花  蓮  縣　
112,"10,435 ",120.5181 ,87 ,　鳳林鎮　,花  蓮  縣　
111,"10,536 ",120.5181 ,87 ,　鳳林鎮　,花  蓮  縣　
110,"10,679 ",120.5181 ,89 ,　鳳林鎮　,花  蓮  縣　
109,"10,821 ",120.5181 ,90 ,　鳳林鎮　,花  蓮  縣　
108,"10,802 ",120.5181 ,90 ,　鳳林鎮　,花  蓮  縣　
107,"10,846 ",120.5181 ,90 ,　鳳林鎮　,花  蓮  縣　
106,"10,861 ",120.5181 ,90 ,　鳳林鎮　,花  蓮  縣　
105,"11,004 ",120.5181 ,91 ,　鳳林鎮　,花  蓮  縣　
104,"11,115 ",120.5181 ,92 ,　鳳林鎮　,花  蓮  縣　
113,"21,670 ",252.3719 ,86 ,　玉里鎮　,花  蓮  縣　
112,"22,034 ",252.3719 ,87 ,　玉里鎮　,花  蓮  縣　
111,"22,408 ",252.3719 ,89 ,　玉里鎮　,花  蓮  縣　
110,"22,878 ",252.3719 ,91 ,　玉里鎮　,花  蓮  縣　
109,"23,381 ",252.3719 ,93 ,　玉里鎮　,花  蓮  縣　
108,"23,648 ",252.3719 ,94 ,　玉里鎮　,花  蓮  縣　
107,"24,007 ",252.3719 ,95 ,　玉里鎮　,花  蓮  縣　
106,"24,345 ",252.3719 ,96 ,　玉里鎮　,花  蓮  縣　
105,"24,740 ",252.3719 ,98 ,　玉里鎮　,花  蓮  縣　
104,"25,013 ",252.3719 ,99 ,　玉里鎮　,花  蓮  縣　
113,"20,323 ",29.4095 ,691 ,　新城鄉　,花  蓮  縣　
112,"20,307 ",29.4095 ,690 ,　新城鄉　,花  蓮  縣　
111,"20,256 ",29.4095 ,689 ,　新城鄉　,花  蓮  縣　
110,"20,252 ",29.4095 ,689 ,　新城鄉　,花  蓮  縣　
109,"20,058 ",29.4095 ,682 ,　新城鄉　,花  蓮  縣　
108,"20,083 ",29.4095 ,683 ,　新城鄉　,花  蓮  縣　
107,"20,159 ",29.4095 ,685 ,　新城鄉　,花  蓮  縣　
106,"20,185 ",29.4095 ,686 ,　新城鄉　,花  蓮  縣　
105,"20,274 ",29.4095 ,689 ,　新城鄉　,花  蓮  縣　
104,"20,216 ",29.4095 ,687 ,　新城鄉　,花  蓮  縣　
113,"83,135 ",65.2582 ,"1,274 ",　吉安鄉　,花  蓮  縣　
112,"83,175 ",65.2582 ,"1,275 ",　吉安鄉　,花  蓮  縣　
111,"82,795 ",65.2582 ,"1,269 ",　吉安鄉　,花  蓮  縣　
110,"83,122 ",65.2582 ,"1,274 ",　吉安鄉　,花  蓮  縣　
109,"83,507 ",65.2582 ,"1,280 ",　吉安鄉　,花  蓮  縣　
108,"83,583 ",65.2582 ,"1,281 ",　吉安鄉　,花  蓮  縣　
107,"83,221 ",65.2582 ,"1,275 ",　吉安鄉　,花  蓮  縣　
106,"83,747 ",65.2582 ,"1,283 ",　吉安鄉　,花  蓮  縣　
105,"83,656 ",65.2582 ,"1,282 ",　吉安鄉　,花  蓮  縣　
104,"83,240 ",65.2582 ,"1,276 ",　吉安鄉　,花  蓮  縣　
113,"16,737 ",218.4448 ,77 ,　壽豐鄉　,花  蓮  縣　
112,"16,903 ",218.4448 ,77 ,　壽豐鄉　,花  蓮  縣　
111,"17,133 ",218.4448 ,78 ,　壽豐鄉　,花  蓮  縣　
110,"17,351 ",218.4448 ,79 ,　壽豐鄉　,花  蓮  縣　
109,"17,589 ",218.4448 ,81 ,　壽豐鄉　,花  蓮  縣　
108,"17,820 ",218.4448 ,82 ,　壽豐鄉　,花  蓮  縣　
107,"17,949 ",218.4448 ,82 ,　壽豐鄉　,花  蓮  縣　
106,"18,043 ",218.4448 ,83 ,　壽豐鄉　,花  蓮  縣　
105,"18,146 ",218.4448 ,83 ,　壽豐鄉　,花  蓮  縣　
104,"18,195 ",218.4448 ,83 ,　壽豐鄉　,花  蓮  縣　
113,"11,534 ",157.1100 ,73 ,　光復鄉　,花  蓮  縣　
112,"11,739 ",157.1100 ,75 ,　光復鄉　,花  蓮  縣　
111,"12,015 ",157.1100 ,76 ,　光復鄉　,花  蓮  縣　
110,"12,185 ",157.1100 ,78 ,　光復鄉　,花  蓮  縣　
109,"12,369 ",157.1100 ,79 ,　光復鄉　,花  蓮  縣　
108,"12,536 ",157.1100 ,80 ,　光復鄉　,花  蓮  縣　
107,"12,789 ",157.1100 ,81 ,　光復鄉　,花  蓮  縣　
106,"12,888 ",157.1100 ,82 ,　光復鄉　,花  蓮  縣　
105,"13,032 ",157.1100 ,83 ,　光復鄉　,花  蓮  縣　
104,"13,219 ",157.1100 ,84 ,　光復鄉　,花  蓮  縣　
113,"4,147 ",162.4332 ,26 ,　豐濱鄉　,花  蓮  縣　
112,"4,213 ",162.4332 ,26 ,　豐濱鄉　,花  蓮  縣　
111,"4,315 ",162.4332 ,27 ,　豐濱鄉　,花  蓮  縣　
110,"4,327 ",162.4332 ,27 ,　豐濱鄉　,花  蓮  縣　
109,"4,376 ",162.4332 ,27 ,　豐濱鄉　,花  蓮  縣　
108,"4,476 ",162.4332 ,28 ,　豐濱鄉　,花  蓮  縣　
107,"4,752 ",162.4332 ,29 ,　豐濱鄉　,花  蓮  縣　
106,"4,383 ",162.4332 ,27 ,　豐濱鄉　,花  蓮  縣　
105,"4,439 ",162.4332 ,27 ,　豐濱鄉　,花  蓮  縣　
104,"4,541 ",162.4332 ,28 ,　豐濱鄉　,花  蓮  縣　
113,"10,584 ",135.5862 ,78 ,　瑞穗鄉　,花  蓮  縣　
112,"10,755 ",135.5862 ,79 ,　瑞穗鄉　,花  蓮  縣　
111,"10,968 ",135.5862 ,81 ,　瑞穗鄉　,花  蓮  縣　
110,"11,123 ",135.5862 ,82 ,　瑞穗鄉　,花  蓮  縣　
109,"11,312 ",135.5862 ,83 ,　瑞穗鄉　,花  蓮  縣　
108,"11,433 ",135.5862 ,84 ,　瑞穗鄉　,花  蓮  縣　
107,"11,668 ",135.5862 ,86 ,　瑞穗鄉　,花  蓮  縣　
106,"11,653 ",135.5862 ,86 ,　瑞穗鄉　,花  蓮  縣　
105,"11,757 ",135.5862 ,87 ,　瑞穗鄉　,花  蓮  縣　
104,"11,926 ",135.5862 ,88 ,　瑞穗鄉　,花  蓮  縣　
113,"9,530 ",176.3705 ,54 ,　富里鄉　,花  蓮  縣　
112,"9,627 ",176.3705 ,55 ,　富里鄉　,花  蓮  縣　
111,"9,689 ",176.3705 ,55 ,　富里鄉　,花  蓮  縣　
110,"9,812 ",176.3705 ,56 ,　富里鄉　,花  蓮  縣　
109,"10,004 ",176.3705 ,57 ,　富里鄉　,花  蓮  縣　
108,"10,161 ",176.3705 ,58 ,　富里鄉　,花  蓮  縣　
107,"10,277 ",176.3705 ,58 ,　富里鄉　,花  蓮  縣　
106,"10,413 ",176.3705 ,59 ,　富里鄉　,花  蓮  縣　
105,"10,557 ",176.3705 ,60 ,　富里鄉　,花  蓮  縣　
104,"10,633 ",176.3705 ,60 ,　富里鄉　,花  蓮  縣　
113,"17,095 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
112,"17,200 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
111,"16,992 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
110,"16,555 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
109,"16,143 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
108,"15,953 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
107,"15,939 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
106,"15,889 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
105,"15,796 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
104,"15,666 ","1,641.8555 ",10 ,    秀林鄉　,花  蓮  縣　
113,"6,070 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
112,"6,085 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
111,"6,175 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
110,"6,152 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
109,"6,237 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
108,"6,313 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
107,"6,419 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
106,"6,384 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
105,"6,440 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
104,"6,420 ",618.4910 ,10 ,    萬榮鄉　,花  蓮  縣　
113,"5,919 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
112,"5,973 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
111,"6,052 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
110,"5,967 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
109,"6,036 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
108,"6,035 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
107,"6,101 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
106,"6,066 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
105,"6,036 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
104,"6,037 ","1,021.3130 ",6 ,    卓溪鄉　,花  蓮  縣　
113,"64,078 ",33.9918 ,"1,885 ",　馬公市　,澎  湖  縣　
112,"63,957 ",33.9918 ,"1,882 ",　馬公市　,澎  湖  縣　
111,"63,657 ",33.9918 ,"1,873 ",　馬公市　,澎  湖  縣　
110,"63,289 ",33.9918 ,"1,862 ",　馬公市　,澎  湖  縣　
109,"63,206 ",33.9918 ,"1,859 ",　馬公市　,澎  湖  縣　
108,"62,999 ",33.9918 ,"1,853 ",　馬公市　,澎  湖  縣　
107,"62,610 ",33.9918 ,"1,842 ",　馬公市　,澎  湖  縣　
106,"62,308 ",33.9918 ,"1,833 ",　馬公市　,澎  湖  縣　
